psi_al,false_alarm_rate,detection_rate
0.2857912818543644,0.00037537537537537537,0.25960973001871157
0.28684874229016066,0.00037537537537537537,0.2623897353648757
0.287873559400882,0.00037537537537537537,0.2652232023523122
0.2888101031726694,0.00037537537537537537,0.26800320769847635
0.28965565633229917,0.00037537537537537537,0.2707832130446405
0.29080181554992424,0.00037537537537537537,0.2735632183908046
0.29169017524336666,0.00037537537537537537,0.27639668537824114
0.2925156931252994,0.00037537537537537537,0.27917669072440526
0.29391897095025776,0.00037537537537537537,0.2819566960705694
0.2950453690984975,0.00037537537537537537,0.2847367014167335
0.2959143634284367,0.00037537537537537537,0.28751670676289764
0.29709518861188305,0.00037537537537537537,0.2903501737503341
0.29814336820181003,0.00037537537537537537,0.29313017909649824
0.2992371298742128,0.0005005005005005005,0.29585672280139
0.3003492744862388,0.0005005005005005005,0.29863672814755415
0.3015484340851671,0.0005005005005005005,0.3014701951349906
0.30253093752949595,0.0005005005005005005,0.30425020048115475
0.3038091627931615,0.0006256256256256256,0.30697674418604654
0.3049115182879082,0.0006256256256256256,0.30975674953221066
0.3062223676093659,0.0007507507507507507,0.3125367548783748
0.30762996752057103,0.0007507507507507507,0.3153167602245389
0.30875065309980804,0.0007507507507507507,0.31809676557070304
0.309663062114074,0.0007507507507507507,0.32087677091686717
0.3106195777746373,0.0007507507507507507,0.32371023790430364
0.3116465737317025,0.0007507507507507507,0.32649024325046777
0.31262532386253516,0.0007507507507507507,0.3292702485966319
0.31383353480267157,0.0008758758758758759,0.3319967923015237
0.31477853914433934,0.001001001001001001,0.3347767976476878
0.31591432762376215,0.0011261261261261261,0.33750334135257953
0.31675797806498607,0.0011261261261261261,0.34028334669874366
0.31809934690578356,0.0011261261261261261,0.3430633520449078
0.3189752662539058,0.0012512512512512512,0.3458433573910719
0.32017801195790213,0.0012512512512512512,0.34862336273723604
0.32140448556301787,0.0012512512512512512,0.35140336808340017
0.3225193410288966,0.0013763763763763764,0.3541299117882919
0.32343720550952937,0.0013763763763763764,0.3569633787757284
0.32463551045908834,0.0013763763763763764,0.35974338412189255
0.3258754305575374,0.0016266266266266266,0.3624164661855119
0.32701452781236945,0.0016266266266266266,0.365196471531676
0.3280096699816713,0.0016266266266266266,0.36802993851911253
0.3292507203856236,0.0016266266266266266,0.37080994386527666
0.3303483109196896,0.0017517517517517517,0.3735364875701684
0.3314788036200543,0.0017517517517517517,0.3763164929163325
0.33251054955480525,0.0017517517517517517,0.37914995990376904
0.3337833257993267,0.0017517517517517517,0.38192996524993317
0.3349686725825772,0.0018768768768768769,0.3846565089548249
0.3360549481057976,0.0018768768768768769,0.387436514300989
0.3372782697913433,0.0022522522522522522,0.390056134723336
0.3381143449940801,0.0023773773773773776,0.39283614006950013
0.33909360070059386,0.002627627627627628,0.3955092221331195
0.33986315588999744,0.0027527527527527527,0.39823576583801124
0.3406947981233922,0.0027527527527527527,0.40101577118417536
0.34177928049444983,0.002877877877877878,0.4037957765303395
0.34280302338226304,0.002877877877877878,0.4065757818765036
0.3438279768358192,0.002877877877877878,0.40935578722266774
0.34475997556790494,0.002877877877877878,0.41213579256883187
0.3456545157550325,0.0032532532532532532,0.4148088746324512
0.34667953239993005,0.0032532532532532532,0.4175888799786153
0.3477944538572081,0.0032532532532532532,0.42036888532477945
0.3487960945408872,0.0032532532532532532,0.4231488906709436
0.34990286391961084,0.0032532532532532532,0.4259823576583801
0.35089663344252636,0.0033783783783783786,0.42870890136327183
