t,eta,attack,drift,shots,n_eff,qber_mean,qber_obs,secrecy_margin,leakage_burden,psi,dpsi_dt,dqber_dt,phase,scenario,repeat
17.0,0.035,0.08,0.008,10000,9768,0.05269144719731326,0.05343980343980344,0.36122688954744864,0.09927985257985258,3.283880814067715,0.04377430862432852,-0.0005630630630630643,secure,low_disturbance,94
18.0,0.035,0.08,0.008,10000,9768,0.05296670700826649,0.048525798525798525,0.40269036790483104,0.0955943488943489,3.6608215264075548,-0.14849171944275508,0.001996314496314499,secure,low_disturbance,94
19.0,0.035,0.08,0.008,10000,9768,0.05322866206313473,0.057432432432432436,0.32855871127004255,0.10227432432432433,2.9868973751822048,-0.16138861164720786,0.0020986895986895987,secure,low_disturbance,94
20.0,0.035,0.08,0.008,10000,9768,0.053476824691614196,0.05272317772317772,0.3671848733424453,0.09874238329238329,3.338044303113139,0.17557346396546714,-0.0023546273546273568,secure,low_disturbance,94
21.0,0.035,0.08,0.008,10000,9768,0.05371074502748315,0.05272317772317772,0.3671848733424453,0.09874238329238329,3.338044303113139,0.015535722964082899,-0.00020475020475020297,secure,low_disturbance,94
22.0,0.035,0.08,0.008,10000,9768,0.05393001224165393,0.052313677313677316,0.37060273239454355,0.098435257985258,3.369115749041305,-0.11893265185645485,0.001586814086814086,secure,low_disturbance,94
23.0,0.035,0.08,0.008,10000,9768,0.05413425566822691,0.055896805896805894,0.3410196899340252,0.10112260442260441,3.1001789994002293,-0.16474879263620945,0.0022010647010646985,secure,low_disturbance,94
24.0,0.035,0.08,0.008,10000,9768,0.05432314582046,0.05671580671580671,0.33435799801457744,0.10173685503685503,3.039618163768886,-0.02272581733222956,0.00030712530712530967,secure,low_disturbance,94
25.0,0.035,0.08,0.008,10000,9768,0.05449639529386886,0.056511056511056514,0.33602001012093474,0.10158329238329239,3.0547273647357702,0.04167843035729413,-0.0005630630630630608,secure,low_disturbance,94
26.0,0.035,0.08,0.008,10000,9768,0.054653759553982675,0.05558968058968059,0.3435272526931822,0.10089226044226045,3.122975024483474,0.0,0.0,secure,low_disturbance,94
27.0,0.035,0.08,0.008,10000,9768,0.05479503760659604,0.056511056511056514,0.33602001012093474,0.10158329238329239,3.0547273647357702,0.09591176388296563,-0.0012796887796887799,secure,low_disturbance,94
28.0,0.035,0.08,0.008,10000,9768,0.05492007254868023,0.05303030303030303,0.3646278407474346,0.09897272727272728,3.3147985522494054,0.21192075949663614,-0.002815315315315318,secure,low_disturbance,94
29.0,0.035,0.08,0.008,10000,9768,0.05502875199844341,0.05088042588042588,0.3826425772101947,0.0973603194103194,3.4785688837290425,-0.0806777365119693,0.0010749385749385734,secure,low_disturbance,94
30.0,0.035,0.08,0.008,10000,9768,0.05512100840336134,0.05518018018018018,0.34687873871480135,0.10058513513513513,3.153443079225467,-0.10120194621141398,0.0013308763308763315,secure,low_disturbance,94
31.0,0.035,0.08,0.008,10000,9768,0.05519681922533417,0.05354217854217854,0.3603781490436836,0.0993566339066339,3.2761649913062145,0.038270280469727025,-0.0005118755118755126,secure,low_disturbance,94
32.0,0.035,0.08,0.008,10000,9768,0.05525620700246174,0.05415642915642915,0.3552982004181413,0.09981732186732187,3.229983640164921,-0.01924896644678631,0.00025593775593775805,secure,low_disturbance,94
33.0,0.035,0.08,0.008,10000,9768,0.05529923928726831,0.05405405405405406,0.3561433764253906,0.09974054054054055,3.237667058412642,-0.2441612546812355,0.0033271908271908304,secure,low_disturbance,94
34.0,0.035,0.08,0.008,10000,9768,0.0553260284615457,0.060810810810810814,0.3015827243882695,0.10480810810810812,2.74166113080245,0.05795095899994229,-0.0007678132678132707,secure,low_disturbance,94
35.0,0.035,0.08,0.008,10000,9768,0.05533673142832264,0.052518427518427516,0.3688925874053779,0.09858882063882064,3.3535689764125265,0.2556944517341393,-0.003480753480753482,secure,low_disturbance,94
36.0,0.035,0.08,0.008,10000,9768,0.05533154918180454,0.05384930384930385,0.3578355037697801,0.09958697788697789,3.2530500342707285,-0.15319939294101492,0.0020475020475020506,secure,low_disturbance,94
37.0,0.035,0.08,0.008,10000,9768,0.0553107262564622,0.05661343161343162,0.3351887209583546,0.10166007371007371,3.0471701905304966,-0.07263879066177559,0.0009725634725634702,secure,low_disturbance,94
38.0,0.035,0.08,0.008,10000,9768,0.05527455005677998,0.05579443079443079,0.3418549698241895,0.10104582309582309,3.1077724529471773,0.06458963287971997,-0.0008701883701883704,secure,low_disturbance,94
39.0,0.035,0.08,0.008,10000,9768,0.05522335006949996,0.054873054873054876,0.34939844019189303,0.10035479115479116,3.1763494562899366,0.015213044668080045,-0.00020475020475020297,secure,low_disturbance,94
40.0,0.035,0.08,0.008,10000,9768,0.05515749696052176,0.055384930384930385,0.34520183965116713,0.10073869778869779,3.1381985422833374,-0.10598517833093268,0.0014332514332514312,secure,low_disturbance,94
41.0,0.035,0.08,0.008,10000,9768,0.05507740155893305,0.05773955773955774,0.32608170095908784,0.1025046683046683,2.9643790996280712,0.174115385697585,-0.002303439803439805,secure,low_disturbance,94
42.0,0.035,0.08,0.008,10000,9768,0.05498351373095557,0.050778050778050775,0.3835072245046358,0.09728353808353808,3.4864293136785074,0.011259137777066774,-0.00015356265356265136,secure,low_disturbance,94
43.0,0.035,0.08,0.008,10000,9768,0.05487632114689309,0.057432432432432436,0.32855871127004255,0.10227432432432433,2.9868973751822048,-0.27973986145484897,0.00373669123669124,secure,low_disturbance,94
44.0,0.035,0.08,0.008,10000,9768,0.054756347944461006,0.058251433251433254,0.32196445498456905,0.10288857493857494,2.9269495907688095,0.033914994776782725,-0.00046068796068796103,secure,low_disturbance,94
45.0,0.035,0.08,0.008,10000,9768,0.054624153292161304,0.056511056511056514,0.33602001012093474,0.10158329238329239,3.0547273647357702,0.03749267313345417,-0.0005118755118755126,secure,low_disturbance,94
46.0,0.035,0.08,0.008,10000,9768,0.054480329856640544,0.05722768222768223,0.33021284307392895,0.10212076167076167,3.001934937035718,0.06845974938677646,-0.0009213759213759221,secure,low_disturbance,94
47.0,0.035,0.08,0.008,10000,9768,0.0543255021782318,0.05466830466830467,0.35108115498602555,0.1002012285012285,3.191646863509323,0.02261762674738943,-0.0003071253071253062,secure,low_disturbance,94
48.0,0.035,0.08,0.008,10000,9768,0.05416032495913299,0.05661343161343162,0.3351887209583546,0.10166007371007371,3.0471701905304966,0.06932168242259507,-0.0009213759213759221,secure,low_disturbance,94
49.0,0.035,0.08,0.008,10000,9768,0.0539854812689137,0.052825552825552825,0.3663319251189965,0.09881916461916462,3.3302902283545133,-0.07876241106611603,0.0010749385749385734,secure,low_disturbance,94
50.0,0.035,0.08,0.008,10000,9768,0.05380168067226891,0.058763308763308764,0.3178609905238091,0.10327248157248158,2.8896453683982646,-0.08842357456452321,0.0011773136773136766,secure,low_disturbance,94
51.0,0.035,0.08,0.008,10000,9768,0.053609657284151575,0.05518018018018018,0.34687873871480135,0.10058513513513513,3.153443079225467,0.13571394219973842,-0.0018427518427518441,secure,low_disturbance,94
52.0,0.035,0.08,0.008,10000,9768,0.053410167757614466,0.055077805077805075,0.34771805780775156,0.10050835380835381,3.1610732527977414,-0.04179294432702685,0.0005630630630630643,secure,low_disturbance,94
53.0,0.035,0.08,0.008,10000,9768,0.053203989209876845,0.05630630630630631,0.33768429096285546,0.10142972972972973,3.069857190571413,0.04214130022186313,-0.0005630630630630608,secure,low_disturbance,94
54.0,0.035,0.08,0.008,10000,9768,0.05299191709230011,0.053951678951678954,0.35698914385656144,0.09966375921375921,3.2453558532414677,0.15741375606481256,-0.0020986895986895987,secure,low_disturbance,94
55.0,0.035,0.08,0.008,10000,9768,0.05277476301011092,0.05210892710892711,0.3723153172971142,0.09828169533169533,3.3846847027010383,0.046344224935835676,-0.0006142506142506159,secure,low_disturbance,94
56.0,0.035,0.08,0.008,10000,9768,0.05255335249784773,0.05272317772317772,0.3671848733424453,0.09874238329238329,3.338044303113139,0.015602390223447449,-0.00020475020475020644,secure,low_disturbance,94
57.0,0.035,0.08,0.008,10000,9768,0.05232852275662794,0.0516994266994267,0.37574784314627263,0.09797457002457002,3.415889483147933,-0.02708174452271206,0.0003583128583128578,secure,low_disturbance,94
58.0,0.035,0.08,0.008,10000,9768,0.052101120359437855,0.05343980343980344,0.36122688954744864,0.09927985257985258,3.283880814067715,-0.08911121236764563,0.0011773136773136801,secure,low_disturbance,94
59.0,0.035,0.08,0.008,10000,9768,0.05187199893073498,0.05405405405405406,0.3561433764253906,0.09974054054054055,3.237667058412642,0.08165158515940596,-0.0010749385749385734,secure,low_disturbance,94
60.0,0.035,0.08,0.008,10000,9768,0.051642016806722695,0.05128992628992629,0.37919023828251797,0.09766744471744472,3.447183984386527,0.0,0.0,secure,low_disturbance,94
61.0,0.035,0.08,0.008,10000,9768,0.05141203468271041,0.05405405405405406,0.3561433764253906,0.09974054054054055,3.237667058412642,0.015692449671257824,-0.00020475020475020644,secure,low_disturbance,94
62.0,0.035,0.08,0.008,10000,9768,0.051182913254007534,0.05088042588042588,0.3826425772101947,0.0973603194103194,3.4785688837290425,0.01924896644678631,-0.00025593775593775805,secure,low_disturbance,94
63.0,0.035,0.08,0.008,10000,9768,0.05095551085681744,0.05354217854217854,0.3603781490436836,0.0993566339066339,3.2761649913062145,0.043390123741981146,-0.0005630630630630608,secure,low_disturbance,94
64.0,0.035,0.08,0.008,10000,9768,0.05073068111559765,0.049754299754299756,0.3921884044334305,0.09651572481572482,3.565349131213005,0.2687916215646735,-0.003480753480753482,secure,low_disturbance,94
65.0,0.035,0.08,0.008,10000,9768,0.05050927060333446,0.04658067158067158,0.41951230578791177,0.09413550368550368,3.8137482344355615,-0.12527528948179967,0.0016380016380016377,secure,low_disturbance,94
66.0,0.035,0.08,0.008,10000,9768,0.05029211652114528,0.05303030303030303,0.3646278407474346,0.09897272727272728,3.3147985522494054,-0.08045760453739126,0.0010237510237510253,secure,low_disturbance,94
67.0,0.035,0.08,0.008,10000,9768,0.050080044403568544,0.04862817362817363,0.4018116327896857,0.09567113022113023,3.652833025360779,0.011622875431866797,-0.00015356265356265483,secure,low_disturbance,94
68.0,0.035,0.08,0.008,10000,9768,0.049873865855830916,0.05272317772317772,0.3671848733424453,0.09874238329238329,3.338044303113139,-0.01594734914901985,0.00020475020475020644,secure,low_disturbance,94
69.0,0.035,0.08,0.008,10000,9768,0.04967437632929382,0.04903767403767404,0.3983032159769013,0.09597825552825553,3.6209383270627393,0.10178416890568309,-0.0013308763308763315,secure,low_disturbance,94
70.0,0.035,0.08,0.008,10000,9768,0.04948235294117648,0.05006142506142506,0.3895773905016956,0.0967460687960688,3.5416126409245052,-0.06725450669211597,0.000870188370188367,secure,low_disturbance,94
71.0,0.035,0.08,0.008,10000,9768,0.04929855234453169,0.050778050778050775,0.3835072245046358,0.09728353808353808,3.4864293136785074,0.18902606467438487,-0.002405814905814905,secure,low_disturbance,94
72.0,0.035,0.08,0.008,10000,9768,0.04912370865431239,0.04524979524979525,0.43116312473006024,0.09313734643734643,3.919664770273275,0.18803586494223,-0.002405814905814905,secure,low_disturbance,94
73.0,0.035,0.08,0.008,10000,9768,0.04895853143521358,0.045966420966420965,0.4248751147919264,0.09367481572481573,3.8625010435629674,-0.2126846614703224,0.0027129402129402146,secure,low_disturbance,94
74.0,0.035,0.08,0.008,10000,9768,0.04880370375680484,0.05067567567567568,0.38437249920658934,0.09720675675675676,3.49429544733263,-0.2661054076042271,0.00342956592956593,secure,low_disturbance,94
75.0,0.035,0.08,0.008,10000,9768,0.04865988032128408,0.052825552825552825,0.3663319251189965,0.09881916461916462,3.3302902283545133,0.031567860364065004,-0.0004095004095004094,secure,low_disturbance,94
76.0,0.035,0.08,0.008,10000,9768,0.04852768566898438,0.04985667485667486,0.3913174284866836,0.09659250614250615,3.55743116806076,0.26203487579465246,-0.0033783783783783786,secure,low_disturbance,94
77.0,0.035,0.08,0.008,10000,9768,0.048407712466552295,0.04606879606879607,0.42397959779382,0.09375159705159705,3.854359979943818,0.07572341248087144,-0.0009725634725634737,secure,low_disturbance,94
78.0,0.035,0.08,0.008,10000,9768,0.04830051988248982,0.04791154791154791,0.4079765792324753,0.09513366093366094,3.708877993022503,-0.020305872754128318,0.0002559377559377546,secure,low_disturbance,94
79.0,0.035,0.08,0.008,10000,9768,0.04820663205451233,0.04658067158067158,0.41951230578791177,0.09413550368550368,3.8137482344355615,-0.03600207718568882,0.00046068796068796103,secure,low_disturbance,94
80.0,0.035,0.08,0.008,10000,9768,0.04812653665292363,0.048832923832923834,0.4000561222516238,0.09582469287469288,3.6368738386511255,-0.03232877935802869,0.0004095004095004094,secure,low_disturbance,94
81.0,0.035,0.08,0.008,10000,9768,0.04806068354394542,0.047399672399672396,0.41239997432914544,0.0947497542997543,3.749090675719504,0.07224825200175067,-0.0009213759213759221,secure,low_disturbance,94
82.0,0.035,0.08,0.008,10000,9768,0.04800948355666541,0.04699017199017199,0.41595073769200896,0.094442628992629,3.781370342654627,-0.07203213945027831,0.0009213759213759221,secure,low_disturbance,94
83.0,0.035,0.08,0.008,10000,9768,0.04797330735698318,0.04924242424242424,0.3965529036500842,0.09613181818181818,3.6050263968189475,0.004042616271206834,-5.118755118755161e-05,secure,low_disturbance,94
84.0,0.035,0.08,0.008,10000,9768,0.047952484431640845,0.04688779688779689,0.4168401132716745,0.09436584766584767,3.7894555751970405,0.09221458918904646,-0.0011773136773136766,secure,low_disturbance,94
85.0,0.035,0.08,0.008,10000,9768,0.04794730218512274,0.04688779688779689,0.4168401132716745,0.09436584766584767,3.7894555751970405,-0.016152073482013307,0.00020475020475020644,secure,low_disturbance,94
86.0,0.035,0.08,0.008,10000,9768,0.04795800515189969,0.0472972972972973,0.4132866571056315,0.09467297297297297,3.757151428233014,0.03245220237338886,-0.0004095004095004094,secure,low_disturbance,94
87.0,0.035,0.08,0.008,10000,9768,0.04798479432617707,0.04606879606879607,0.42397959779382,0.09375159705159705,3.854359979943818,-0.07208600406493226,0.0009213759213759186,secure,low_disturbance,94
88.0,0.035,0.08,0.008,10000,9768,0.04802782661098364,0.04914004914004914,0.3974277362113464,0.09605503685503686,3.6129794201031493,-0.060686278015664286,0.0007678132678132672,secure,low_disturbance,94
89.0,0.035,0.08,0.008,10000,9768,0.04808721438811121,0.0476044226044226,0.41062861663037387,0.09490331695331695,3.7329874239124896,-0.13746755849500514,0.0017915642915642925,secure,low_disturbance,94
90.0,0.035,0.08,0.008,10000,9768,0.04816302521008404,0.05272317772317772,0.3671848733424453,0.09874238329238329,3.338044303113139,-0.11147127724403316,0.0014332514332514347,secure,low_disturbance,94
91.0,0.035,0.08,0.008,10000,9768,0.04825528161500197,0.05047092547092547,0.3861049356366866,0.09705319410319412,3.5100448694244233,0.2622283702249142,-0.0033783783783783786,secure,low_disturbance,94
92.0,0.035,0.08,0.008,10000,9768,0.048363961064765155,0.045966420966420965,0.4248751147919264,0.09367481572481573,3.8625010435629674,0.05544672881915802,-0.0007166257166257156,secure,low_disturbance,94
93.0,0.035,0.08,0.008,10000,9768,0.04848899600684934,0.04903767403767404,0.3983032159769013,0.09597825552825553,3.6209383270627393,-0.06877807191403762,0.0008701883701883704,secure,low_disturbance,94
94.0,0.035,0.08,0.008,10000,9768,0.048630274059462714,0.047706797706797706,0.40974393897083816,0.09498009828009828,3.724944899734892,0.1452706074797412,-0.0018427518427518441,secure,low_disturbance,94
95.0,0.035,0.08,0.008,10000,9768,0.04878763831957652,0.04535217035217035,0.4302627496224444,0.09321412776412777,3.9114795420222217,-0.008033453356194542,0.00010237510237510322,secure,low_disturbance,94
96.0,0.035,0.08,0.008,10000,9768,0.04896088779298538,0.04791154791154791,0.4079765792324753,0.09513366093366094,3.708877993022503,-0.18098026681743118,0.0023034398034398017,secure,low_disturbance,94
97.0,0.035,0.08,0.008,10000,9768,0.04914977794521847,0.049959049959049956,0.39044709092260954,0.09666928746928748,3.5495190083873593,-0.00802139982483241,0.00010237510237510322,secure,low_disturbance,94
98.0,0.035,0.08,0.008,10000,9768,0.04935402137179146,0.04811629811629812,0.4062118712710122,0.0952872235872236,3.6928351933728383,0.05964848668646039,-0.0007678132678132672,secure,low_disturbance,94
99.0,0.035,0.08,0.008,10000,9768,0.04957328858596223,0.04842342342342342,0.4035697579936308,0.09551756756756756,3.66881598176028,-0.14627963681770573,0.0018939393939393923,secure,low_disturbance,94
100.0,0.035,0.08,0.008,10000,9768,0.049807208921831186,0.0519041769041769,0.37403035117111694,0.09812813267813268,3.400275919737427,0.032085721076104745,-0.0004095004095004094,secure,low_disturbance,94
101.0,0.035,0.08,0.008,10000,9768,0.05005537155031065,0.0476044226044226,0.41062861663037387,0.09490331695331695,3.7329874239124896,0.19458982772980682,-0.002508190008190008,secure,low_disturbance,94
