eta,attack,drift,shots,n_repeats,n_eff,qber_mean_det,qber_obs_mean,qber_obs_sd,qber_obs_ci_low,qber_obs_ci_med,qber_obs_ci_high,margin_mean,margin_sd,margin_ci_low,margin_ci_med,margin_ci_high,psi_mean,psi_sd,psi_ci_low,psi_ci_med,psi_ci_high,mean_leakage,p_secure,p_transition,p_insecure,dominant_phase,dp_secure_deta,profile_attack,profile_drift
0.19,0.2,0.01,10000,250,9530,0.21968598426254235,0.21952696747114375,0.004203224664741139,0.21184679958027283,0.21904512067156348,0.22841290661070304,-0.5585909568050416,0.015366780817972468,-0.5906021360305274,-0.5569735633603362,-0.5301292151311666,-5.078099607318559,0.13969800743611335,-5.369110327550249,-5.06339603054851,-4.8193565011924235,0.3036452256033579,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.1925,0.2,0.01,10000,250,9530,0.22218598426254235,0.22231479538300106,0.004151542207188925,0.21502885624344176,0.2223504721930745,0.22975341028331583,-0.5687336718900206,0.015014110515251615,-0.5952957440330318,-0.5690058797128971,-0.5421051807483837,-5.170306108091095,0.13649191377501468,-5.411779491209379,-5.172780724662701,-4.928228915894397,0.30573609653725076,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.195,0.2,0.01,10000,250,9530,0.22468598426254235,0.22449108079748162,0.004090497233684294,0.21570566631689403,0.22465897166841553,0.23224816369359916,-0.5765625486283614,0.014672467604807917,-0.6039529138641753,-0.5773011388694421,-0.5446298480132116,-5.2414777148032865,0.13338606913461745,-5.490481035128866,-5.248192171540383,-4.9511804364837415,0.3073683105981113,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.1975,0.2,0.01,10000,250,9530,0.22718598426254236,0.22767429171038822,0.004457391149874791,0.2184916054564533,0.22785939139559286,0.23504721930745015,-0.5878408279900319,0.015753247837048432,-0.6135464295640599,-0.5886554696889136,-0.5549406787775352,-5.344007527182108,0.14321134397316757,-5.577694814218726,-5.351413360808305,-5.044915261613956,0.3097557187827912,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.2,0.2,0.01,10000,250,9530,0.22968598426254236,0.22940524658971667,0.004458670553635384,0.22026495278069255,0.22948583420776494,0.2386726128016789,-0.5939179793327298,0.015585485332005235,-0.6257851645310664,-0.5943612570173494,-0.5614350223397984,-5.399254357570271,0.14168623029095667,-5.688956041191512,-5.403284154703177,-5.103954748543622,0.3110539349422875,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.2025,0.2,0.01,10000,250,9530,0.23218598426254236,0.2321569779643232,0.0042087922234523645,0.22342339979013642,0.23226652675760756,0.24016526757607554,-0.6034955112843415,0.014548966849463104,-0.6307634135180812,-0.6040163802752826,-0.5728722951103552,-5.4863228298576505,0.1322633349951191,-5.734212850164374,-5.4910580025025695,-5.207929955548684,0.3131177334732424,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.20500000000000002,0.2,0.01,10000,250,9530,0.23468598426254236,0.23461490031479537,0.004149700709795412,0.2263273871983211,0.23483735571878278,0.24131951731374607,-0.611935066349172,0.014179126490586117,-0.6345888291857882,-0.612831524121548,-0.5832411030004144,-5.563046057719746,0.12890114991441928,-5.768989356234438,-5.571195673832254,-5.302191845458313,0.31496117523609657,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.20750000000000002,0.2,0.01,10000,250,9530,0.23718598426254237,0.2371454354669465,0.004321217612375579,0.2270514165792235,0.2372507869884575,0.24558499475341028,-0.6205068003836346,0.014602737159207232,-0.6485431225536223,-0.6210103475346452,-0.5858038905808013,-5.6409709125784975,0.13275215599279303,-5.895846568669294,-5.645548613951321,-5.3254899143709205,0.31685907660020984,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.21000000000000002,0.2,0.01,10000,250,9530,0.23968598426254237,0.2398228751311647,0.004663239953968388,0.23055876180482687,0.23966421825813222,0.2490713536201469,-0.629453320316335,0.015499712256425534,-0.6597387527637787,-0.6290962976513031,-0.5981015617203786,-5.722302911966681,0.14090647505841397,-5.997625025125261,-5.719057251375483,-5.437286924730715,0.31886715634837354,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.21250000000000002,0.2,0.01,10000,250,9530,0.24218598426254237,0.24227492130115427,0.004027893391736427,0.23443074501573977,0.24249737670514165,0.2497376705141658,-0.6376122977855869,0.013270100957208913,-0.6618575720340231,-0.6384708620930347,-0.6114439961471111,-5.796475434414426,0.12063728142917195,-6.0168870184911185,-5.804280564482133,-5.558581783155555,0.32070619097586567,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.21500000000000002,0.2,0.01,10000,250,9530,0.24468598426254237,0.2446682056663169,0.004389992982999891,0.23641133263378805,0.24459601259181532,0.2536778593913956,-0.6454187385751222,0.014254539536994602,-0.6742444046281065,-0.6453336391227641,-0.618176106459687,-5.867443077955657,0.12958672306358726,-6.129494587528241,-5.866669446570582,-5.619782785997154,0.32250115424973763,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.21750000000000003,0.2,0.01,10000,250,9530,0.24718598426254237,0.24713494228751312,0.004734987709255138,0.2381610703043022,0.2469569779643232,0.2558237145855194,-0.6533711837620253,0.015216134688988716,-0.6808907780054848,-0.6529720495986936,-0.6240708931928237,-5.939738034200229,0.1383284971726247,-6.189916163686226,-5.936109541806306,-5.673371756298397,0.3243512067156349,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.22,0.2,0.01,10000,250,9530,0.24968598426254235,0.2494598111227702,0.0044957693444511865,0.2415766002098636,0.24916054564533052,0.2582135362014691,-0.6608199321672289,0.014289812335465238,-0.6882105850180018,-0.6600232117283029,-0.6354379920865577,-6.00745392879299,0.12990738486786577,-6.256459863800017,-6.0002110157118445,-5.776709018968706,0.32609485834207763,0.0,0.0,1.0,insecure,0.0,0.2,0.01
0.01,0.3,0.02,10000,250,9240,0.05418598426254234,0.05423160173160173,0.002356911042274311,0.0500487012987013,0.05422077922077922,0.05885010822510823,0.3378921295620329,0.019417360708897023,0.3002253860173159,0.33782606326550446,0.37274450902338363,3.0717466323821174,0.1765214609899729,2.729321691066508,3.071146029686404,3.3885864456671237,0.2536737012987013,1.0,0.0,0.0,secure,0.0,0.3,0.02
0.0125,0.3,0.02,10000,250,9240,0.05668598426254234,0.056653246753246754,0.0023951578257418444,0.05199675324675325,0.05670995670995671,0.06136363636363636,0.3180787359100598,0.019442365981055403,0.2802830027135115,0.31746426675866024,0.3563136599874438,2.891624871909635,0.17674878164595823,2.5480272973955587,2.886038788715093,3.2392150907949437,0.25548993506493506,1.0,0.0,0.0,secure,0.0,0.3,0.02
0.015,0.3,0.02,10000,250,9240,0.05918598426254234,0.05907965367965368,0.0024668378624148196,0.05375541125541126,0.05909090909090909,0.06448863636363636,0.2985481687793095,0.019715366768899994,0.2559306060372774,0.29830076781234993,0.3416793797628223,2.714074261630086,0.17923060698999996,2.3266418730661584,2.711825161930454,3.106176179662021,0.25730974025974024,1.0,0.0,0.0,secure,0.0,0.3,0.02
0.0175,0.3,0.02,10000,250,9240,0.06168598426254234,0.06177012987012987,0.0026289766071497527,0.056842532467532465,0.06174242424242424,0.0670995670995671,0.2772592036915959,0.020627015963201538,0.23594111791347586,0.27730551828747363,0.31638933354517484,2.520538215378145,0.1875183269381958,2.1449192537588715,2.520959257158851,2.8762666685924985,0.2593275974025974,1.0,0.0,0.0,secure,0.0,0.3,0.02
0.02,0.3,0.02,10000,250,9240,0.06418598426254234,0.06433982683982684,0.002575912251459428,0.059199134199134196,0.06439393939393939,0.0690232683982684,0.2572368094255331,0.01990428722338501,0.22141578181830604,0.2566604005147449,0.29743677562144777,2.338516449323029,0.18094806566713648,2.012870743802782,2.333276368315863,2.703970687467707,0.26125487012987014,1.0,0.0,0.0,secure,0.0,0.3,0.02
0.0225,0.3,0.02,10000,250,9240,0.06668598426254234,0.06642987012987013,0.0025642321555415216,0.06100378787878788,0.06645021645021645,0.07142857142857142,0.2411899884904396,0.01955257651945049,0.20348720941451318,0.24088248562905482,0.28311880170485887,2.1926362590039963,0.17775069563136814,1.8498837219501199,2.189840778445953,2.5738072882259897,0.26282240259740264,1.0,0.0,0.0,secure,0.0,0.3,0.02
0.025,0.3,0.02,10000,250,9240,0.06918598426254234,0.06935800865800866,0.0025480056106542965,0.0646590909090909,0.06948051948051948,0.07441017316017316,0.21904981428058015,0.019087727018639623,0.1816118418404172,0.21798775389872074,0.2546148273870542,1.9913619480052742,0.17352479107854202,1.6510167440037928,1.981706853624734,2.31468024897322,0.2650185064935065,1.0,0.0,0.0,secure,0.0,0.3,0.02
0.027500000000000004,0.3,0.02,10000,250,9240,0.07168598426254234,0.07195454545454545,0.002743961647934523,0.06660714285714285,0.07202380952380952,0.0769237012987013,0.1997626951363452,0.020254320203089028,0.16346030022612476,0.199089674267639,0.23968672083898027,1.8160245012395018,0.1841301836644457,1.4860027293284068,1.809906129705809,2.178970189445275,0.2669659090909091,1.0,0.0,0.0,secure,0.0,0.3,0.02
0.03,0.3,0.02,10000,250,9240,0.07418598426254233,0.07405454545454546,0.0027205691164090954,0.06874729437229438,0.07391774891774892,0.08007305194805195,0.18435582461578964,0.019800466573276127,0.14107978190888978,0.18519845842708407,0.22348928091903733,1.675962041961724,0.1800042415752375,1.282543471898998,1.6836223493371278,2.031720735627612,0.26854090909090916,1.0,0.0,0.0,secure,0.0,0.3,0.02
0.0325,0.3,0.02,10000,250,9240,0.07668598426254233,0.07659696969696969,0.0027817074874950535,0.07163419913419913,0.07656926406926406,0.08232142857142857,0.1659621520282701,0.019969490257324852,0.12534020888734998,0.16600415386697534,0.2019670106459588,1.5087468366206371,0.181540820521135,1.1394564444304545,1.5091286715179577,1.8360637331450798,0.2704477272727273,1.0,0.0,0.0,secure,0.0,0.3,0.02
0.035,0.3,0.02,10000,250,9240,0.07918598426254234,0.07865411255411255,0.0026602894421279694,0.07350919913419914,0.07857142857142857,0.0843073593073593,0.15125420204660314,0.018893097887880187,0.1115968643238622,0.15170102530076104,0.1881821081520769,1.375038200423665,0.17175543534436533,1.0145169483987473,1.3791002300069186,1.7107464377461534,0.2719905844155845,1.0,0.0,0.0,secure,0.0,0.3,0.02
0.0375,0.3,0.02,10000,250,9240,0.08168598426254234,0.08162554112554113,0.0027370341182231814,0.07699675324675324,0.08138528138528138,0.08777056277056278,0.1303326536585377,0.019062562577449045,0.08798358501976947,0.13186865219897184,0.16293675774581368,1.1848423059867061,0.17329602343135492,0.7998507729069951,1.1988059290815622,1.48124325223467,0.27421915584415585,1.0,0.0,0.0,secure,0.0,0.3,0.02
0.04,0.3,0.02,10000,250,9240,0.08418598426254234,0.08417532467532468,0.0029440803806319235,0.07834415584415584,0.08403679653679653,0.08958603896103896,0.11266784341916784,0.02031164510794282,0.07577878347770076,0.11346037349548008,0.15331716038959628,1.024253121992435,0.18465131916311656,0.6888980316154615,1.0314579408680007,1.3937923671781478,0.2761314935064935,1.0,0.0,0.0,secure,0.0,0.3,0.02
0.0425,0.3,0.02,10000,250,9240,0.08668598426254234,0.08653852813852814,0.003106259942974671,0.08043560606060605,0.08647186147186148,0.09219426406926406,0.09650902965323375,0.021117685466194518,0.058448975349436785,0.09678728105197901,0.13852746558641119,0.8773548150293977,0.19197895878358653,0.5313543213585162,0.8798843731998092,1.2593405962401016,0.2779038961038961,1.0,0.0,0.0,secure,0.0,0.3,0.02
0.045000000000000005,0.3,0.02,10000,250,9240,0.08918598426254234,0.08901991341991342,0.0029248053449780023,0.08398268398268398,0.08906926406926408,0.09423971861471861,0.07972356011495588,0.019622537042218547,0.045021269651390514,0.07924088624294104,0.11383333850291502,0.7247596374086898,0.17838670038380497,0.4092842695580956,0.7203716931176458,1.034848531844682,0.2797649350649351,1.0,0.0,0.0,secure,-0.8000000000000114,0.3,0.02
0.0475,0.3,0.02,10000,250,9240,0.09168598426254233,0.09185757575757576,0.0030038693854118354,0.08641233766233766,0.09172077922077922,0.09746212121212121,0.06082738700144652,0.019857472387874348,0.024154613044093075,0.061576669556680695,0.09719217949117423,0.5529762454676956,0.18052247625340315,0.21958739130993704,0.5597879050607336,0.883565268101584,0.2818931818181818,0.996,0.0,0.004,secure,-4.799999999999983,0.3,0.02
0.05,0.3,0.02,10000,250,9240,0.09418598426254234,0.09441645021645022,0.0031231837226486105,0.0887689393939394,0.09437229437229437,0.10043290043290043,0.04403154870646048,0.020353517664768183,0.005219151918471242,0.04415588604610978,0.08125731127945675,0.400286806422368,0.18503197877061983,0.047446835622465836,0.4014171458737253,0.7387028298132432,0.28381233766233765,0.976,0.012,0.012,secure,-18.399999999999977,0.3,0.02
0.052500000000000005,0.3,0.02,10000,250,9240,0.09668598426254234,0.09664372294372295,0.003245789393143101,0.09039231601731601,0.09664502164502164,0.10233225108225108,0.02959509103516035,0.02096325324621995,-0.00673872047058937,0.02941299092374896,0.07039597261699816,0.26904628213782145,0.19057502951109043,-0.06126109518717609,0.267390826579536,0.639963387427256,0.28548279220779227,0.904,0.044,0.052,secure,-49.60000000000008,0.3,0.02
0.055,0.3,0.02,10000,250,9240,0.09918598426254234,0.09926883116883117,0.002863795263636328,0.09377164502164502,0.09935064935064936,0.10547077922077921,0.012736498759692724,0.018214452822710846,-0.02625092016222576,0.012084233408117172,0.04808134273688713,0.11578635236084292,0.1655859347519168,-0.23864472874750692,0.10985666734651975,0.4371031157898829,0.2874516233766234,0.728,0.08,0.192,secure,-97.60000000000001,0.3,0.02
0.0575,0.3,0.02,10000,250,9240,0.10168598426254234,0.1015112554112554,0.00306449838739554,0.09580357142857143,0.1014069264069264,0.1072267316017316,-0.0014361357731583109,0.019270253580732307,-0.037035810203944024,-0.0009274278603119517,0.0348513112754991,-0.013055779755984641,0.17518412346120277,-0.33668918367221834,-0.008431162366472287,0.31683010250453725,0.28913344155844156,0.416,0.104,0.48,insecure,-114.3999999999999,0.3,0.02
0.060000000000000005,0.3,0.02,10000,250,9240,0.10418598426254234,0.10421601731601732,0.003393506706528937,0.09740259740259741,0.10432900432900433,0.11025703463203464,-0.018309365171247198,0.021080772666690745,-0.05542963872078649,-0.019187927735873838,0.024536807834972273,-0.16644877428406546,0.19164338787900678,-0.5039058065526045,-0.17443570668976216,0.22306188940883884,0.291162012987013,0.156,0.06,0.784,insecure,-75.99999999999996,0.3,0.02
0.0625,0.3,0.02,10000,250,9240,0.10668598426254233,0.1066904761904762,0.003294994020761519,0.1006737012987013,0.10670995670995671,0.1130465367965368,-0.03358850908706288,0.020197352524847594,-0.07212280189670588,-0.03387159857536236,0.0036968039687823298,-0.3053500826096625,0.18361229568043266,-0.6556618354245989,-0.30792362341238505,0.03360730880711209,0.29301785714285716,0.036,0.016,0.948,insecure,-29.600000000000065,0.3,0.02
0.065,0.3,0.02,10000,250,9240,0.10918598426254233,0.10913549783549784,0.0031819284954206868,0.10249188311688312,0.10909090909090909,0.11516233766233766,-0.04850397163895461,0.019299501113624894,-0.08463446526923185,-0.04838366013588623,-0.007736087175074595,-0.44094519671776916,0.17545001012386266,-0.7694042297202895,-0.4398514557807839,-0.07032806522795086,0.2948516233766234,0.008,0.008,0.984,insecure,-7.199999999999993,0.3,0.02
0.0675,0.3,0.02,10000,250,9240,0.11168598426254234,0.11148268398268397,0.0032411887212400615,0.10478625541125541,0.11152597402597403,0.11862554112554112,-0.06263989831765027,0.019402681303048692,-0.10484184274640837,-0.06305143036519253,-0.02202130147291841,-0.5694536210695479,0.17638801184589717,-0.9531076613309851,-0.5731948215017503,-0.20019364975380372,0.296612012987013,0.0,0.0,1.0,insecure,-1.599999999999994,0.3,0.02
0.06999999999999999,0.3,0.02,10000,250,9240,0.11418598426254233,0.1145926406926407,0.0035375722211514467,0.10716720779220779,0.11471861471861472,0.12135551948051948,-0.08110103154851295,0.020897122719575594,-0.12053739520360321,-0.08202149907513731,-0.03667175331575282,-0.7372821049864813,0.18997384290523267,-1.0957945018509383,-0.7456499915921574,-0.3333795755977529,0.2989444805194806,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.0725,0.3,0.02,10000,250,9240,0.11668598426254233,0.11682640692640692,0.003406151385622729,0.1105465367965368,0.116991341991342,0.12281114718614719,-0.09422456458093295,0.019911761078228975,-0.12882370786650385,-0.09534870691149908,-0.05717257823077775,-0.8565869507357541,0.18101600980208157,-1.1711246169682168,-0.8668064264681734,-0.5197507111888887,0.30061980519480525,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.075,0.3,0.02,10000,250,9240,0.11918598426254233,0.11949047619047619,0.003544324659609733,0.1130952380952381,0.11958874458874459,0.1261417748917749,-0.10966554768313114,0.020421520706207598,-0.14757050053812992,-0.11040327298789696,-0.07241236019113481,-0.9969595243921011,0.18565018823825086,-1.3415500048920903,-1.0036661180717905,-0.658294183555771,0.3026178571428572,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.0775,0.3,0.02,10000,250,9240,0.12168598426254233,0.1217095238095238,0.0031027982371522886,0.11530844155844155,0.12196969696969696,0.12692370129870129,-0.1224284346593104,0.017720320103568225,-0.15192942210476398,-0.12404077838180025,-0.08549411105888893,-1.1129857696300947,0.16109381912334747,-1.3811765645887635,-1.1276434398345476,-0.7772191914444448,0.30428214285714283,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.08,0.3,0.02,10000,250,9240,0.12418598426254233,0.12427705627705629,0.003160061819183094,0.11861471861471862,0.12435064935064935,0.1304707792207792,-0.13697924739979703,0.01778895163611293,-0.1715038067875288,-0.13752553814704147,-0.1047796658921338,-1.2452658854527003,0.16171774214648116,-1.559125516250262,-1.2502321649731043,-0.9525424172012165,0.3062077922077922,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.08249999999999999,0.3,0.02,10000,250,9240,0.12668598426254232,0.1268168831168831,0.003719866647648902,0.11950487012987013,0.1266233766233766,0.13360930735930737,-0.15115540906922484,0.020702502819140323,-0.18855660069458685,-0.1502571793210736,-0.1099200155907472,-1.3741400824474985,0.18820457108309382,-1.714150915405335,-1.3659743574643055,-0.9992728690067928,0.30811266233766244,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.08499999999999999,0.3,0.02,10000,250,9240,0.12918598426254232,0.12922943722943722,0.0034787909396488603,0.12166937229437229,0.12911255411255412,0.13577380952380952,-0.16453571064117248,0.01916566374889709,-0.20017378903633828,-0.1640467943913195,-0.1223290369299426,-1.4957791876470228,0.17423330680815538,-1.8197617185121662,-1.491334494466541,-1.112082153908569,0.309922077922078,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.0875,0.3,0.02,10000,250,9240,0.13168598426254233,0.1315069264069264,0.0033685799126575047,0.12575757575757576,0.1314935064935065,0.13785443722943722,-0.1770182680448828,0.018361468489560943,-0.21123226633078532,-0.17708804102143746,-0.1454230346128271,-1.6092569822262075,0.1669224408141904,-1.9202933302798664,-1.6098912820130677,-1.3220275873893372,0.3116301948051948,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.09,0.3,0.02,10000,250,9240,0.13418598426254233,0.1340930735930736,0.0034210098823273328,0.1275974025974026,0.1340909090909091,0.14096861471861472,-0.191018306711727,0.018421722849145682,-0.2275878719168696,-0.1911515718653076,-0.15567221967280218,-1.7365300610157004,0.16747020771950621,-2.0689806537897235,-1.7377415624118873,-1.4152019970254743,0.3135698051948052,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.0925,0.3,0.02,10000,250,9240,0.13668598426254233,0.1366277056277056,0.0034705817498732225,0.1295698051948052,0.13685064935064936,0.1428327922077922,-0.20457813348979173,0.018493453522455714,-0.23726777238123592,-0.20591039167843825,-0.16656249655347757,-1.8598012135435615,0.16812230474959738,-2.1569797489203264,-1.871912651622166,-1.5142045141225235,0.31547077922077926,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.095,0.3,0.02,10000,250,9240,0.13918598426254233,0.1391844155844156,0.003493057919425377,0.13303300865800866,0.13906926406926406,0.14651244588744589,-0.2180997347708505,0.018337907853361955,-0.25613499548121815,-0.21764033421645276,-0.18544398071470045,-1.9827248615531867,0.16670825321238142,-2.3284999589201654,-1.9785484928768433,-1.6858543701336404,0.31738831168831166,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.0975,0.3,0.02,10000,250,9240,0.14168598426254234,0.14169134199134198,0.00348810570218514,0.13468073593073593,0.14177489177489178,0.1492288961038961,-0.23120697665953066,0.01810000715950901,-0.26986205309310024,-0.2317847085023856,-0.19432160636657922,-2.1018816059957333,0.1645455196319001,-2.453291391755457,-2.107133713658051,-1.766560057877993,0.31926850649350647,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.09999999999999999,0.3,0.02,10000,250,9240,0.14418598426254234,0.14427748917748917,0.003653618458675421,0.13744588744588745,0.14415584415584415,0.15165854978354978,-0.244557777509856,0.018756192036318245,-0.28199855142154134,-0.24408806089639842,-0.20906921002660603,-2.2232525228168725,0.17051083669380224,-2.5636231947412846,-2.21898237178544,-1.9006291820600547,0.32120811688311696,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.1025,0.3,0.02,10000,250,9240,0.14668598426254234,0.14694848484848486,0.0033062277837829653,0.1403327922077922,0.1471861471861472,0.1531737012987013,-0.2582245397016828,0.01679452650735089,-0.2894996026158635,-0.2595553540283384,-0.2242673202251952,-2.3474958154698435,0.15267751370318997,-2.631814569235123,-2.359594127530349,-2.038793820229047,0.32321136363636366,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.105,0.3,0.02,10000,250,9240,0.14918598426254234,0.14915151515151512,0.0038857045601705152,0.14234036796536798,0.14913419913419915,0.15701028138528136,-0.26930289920395506,0.019529517172970443,-0.3082660759005781,-0.2693869172922332,-0.23471883327438897,-2.4482081745814095,0.1775410652088222,-2.802418871823437,-2.448971975383938,-2.133807575221718,0.32486363636363635,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.1075,0.3,0.02,10000,250,9240,0.15168598426254234,0.15166926406926406,0.0038767812873862274,0.14507034632034632,0.15173160173160175,0.15947510822510821,-0.28188417409473127,0.019250225017481817,-0.3201527831072294,-0.2823615932939061,-0.24877823030661547,-2.5625834008611936,0.17500204561347105,-2.910479846429358,-2.566923575399146,-2.261620275514686,0.32675194805194807,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.11,0.3,0.02,10000,250,9240,0.15418598426254235,0.1542034632034632,0.003805487925515247,0.1472835497835498,0.15411255411255412,0.16245670995670997,-0.2944091949102465,0.018675658444532648,-0.3343568400362469,-0.2941221269925993,-0.26004862088871145,-2.676447226456786,0.16977871313211496,-3.039607636693153,-2.673837518114539,-2.3640783717155585,0.3286525974025974,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.1125,0.3,0.02,10000,250,9240,0.15668598426254235,0.15645454545454543,0.003744769379210548,0.14953192640692642,0.15638528138528138,0.16347943722943722,-0.3054150844912092,0.018207514352068632,-0.33918579594317383,-0.3052310157651337,-0.27138334840528233,-2.7765007681019016,0.1655228577460785,-3.083507235847035,-2.7748274160466697,-2.4671213491389303,0.33034090909090913,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.11499999999999999,0.3,0.02,10000,250,9240,0.15918598426254235,0.15926753246753247,0.003857569384653762,0.1518641774891775,0.15925324675324676,0.16743506493506494,-0.31899723632929805,0.01851087501178824,-0.3576548477553993,-0.31908827997030553,-0.2830197444606264,-2.899974875720891,0.16828068192534762,-3.2514077068672664,-2.900802545184596,-2.572906767823876,0.33245064935064944,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.1175,0.3,0.02,10000,250,9240,0.16168598426254235,0.16174069264069266,0.0038170205986509443,0.15396915584415585,0.1617965367965368,0.16849296536796537,-0.3308087442740132,0.018157102749346843,-0.36253897795209505,-0.3312284779494059,-0.2934171855142297,-3.007352220672847,0.16506457044860767,-3.2958088904735914,-3.0111679813582355,-2.66742895922027,0.3343055194805195,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.12,0.3,0.02,10000,250,9240,0.16418598426254236,0.1644142857142857,0.004199848850608671,0.15597673160173162,0.16477272727272727,0.17254599567099568,-0.34339577456286546,0.019713096772404383,-0.38103981323160246,-0.34526039445462686,-0.3032424059583041,-3.121779768753323,0.17920997065822167,-3.4639983021054768,-3.138730858678426,-2.7567491450754917,0.3363107142857143,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.1225,0.3,0.02,10000,250,9240,0.16668598426254236,0.16720129870129868,0.0038544462112844865,0.15969426406926407,0.1673160173160173,0.1759469696969697,-0.3564195747057522,0.017835823452060737,-0.39630564175247535,-0.35710409625993256,-0.32120233271850523,-3.2401779518704745,0.16214384956418854,-3.6027785613861396,-3.246400875090296,-2.920021206531866,0.3384009740259741,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.125,0.3,0.02,10000,250,9240,0.16918598426254236,0.16923116883116882,0.0036170891964803446,0.1610633116883117,0.1688852813852814,0.1755167748917749,-0.3658002264915922,0.01663599402573932,-0.39438921188637616,-0.3643449290234767,-0.3277426680416069,-3.32545660446902,0.15123630932490292,-3.5853564716943285,-3.312226627486152,-2.9794788003782444,0.3399233766233767,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.1275,0.3,0.02,10000,250,9240,0.17168598426254236,0.17196493506493504,0.0037818481274105066,0.16509199134199135,0.17186147186147185,0.1798457792207792,-0.37826390189060316,0.017147565220452694,-0.4135272211743247,-0.3779388868093916,-0.3467545075054405,-3.438762744460029,0.15588695654956997,-3.7593383743120428,-3.43580806190356,-3.152313704594914,0.3419737012987013,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.13,0.3,0.02,10000,250,9240,0.17418598426254236,0.17419956709956708,0.0038097759164907657,0.1672564935064935,0.17402597402597403,0.18181818181818182,-0.38834733924511844,0.017083762868038973,-0.4221250085818191,-0.3877124446184148,-0.3568283566867756,-3.530430356773804,0.15530693516399066,-3.8375000780165376,-3.524658587440135,-3.24389415169796,0.34364967532467533,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.1325,0.3,0.02,10000,250,9240,0.17668598426254237,0.17683722943722943,0.0037708452104557363,0.1701542207792208,0.1765151515151515,0.18437770562770564,-0.40012592233439187,0.01669486267063191,-0.43316894848949017,-0.39883582593304534,-0.37016301449029804,-3.637508384858108,0.15177147882392644,-3.9378995317226377,-3.6257802357549576,-3.3651183135481637,0.3456279220779221,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.135,0.3,0.02,10000,250,9240,0.17918598426254237,0.17908268398268398,0.004149707797492327,0.1712012987012987,0.17916666666666667,0.1873728354978355,-0.41001212823283795,0.018239313400434106,-0.445934302968458,-0.41054935908674384,-0.3749387604115012,-3.72738298393489,0.16581194000394636,-4.053948208804163,-3.7322669007885803,-3.4085341855591023,0.34731201298701303,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.1375,0.3,0.02,10000,250,9240,0.18168598426254237,0.18152467532467534,0.0041555601820026326,0.17394209956709958,0.18149350649350648,0.18956168831168832,-0.42068324190397305,0.018080785268576344,-0.4551553501707913,-0.42071494358143036,-0.38733545627402954,-3.824393108217937,0.16437077516887583,-4.1377759106435565,-3.8246813052857305,-3.5212314206729958,0.3491435064935065,0.0,0.0,1.0,insecure,0.0,0.3,0.02
0.14,0.3,0.02,10000,250,9240,0.18418598426254237,0.18415800865800866,0.004151968288918454,0.1761904761904762,0.1843073593073593,0.19259199134199134,-0.43206176903827453,0.01782065524505132,-0.4677727087980891,-0.4328677876809277,-0.39739195445098563,-3.9278342639843133,0.1620059567731938,-4.252479170891719,-3.935161706190252,-3.612654131372597,0.3511185064935065,0.0,0.0,1.0,insecure,0.0,0.3,0.02
