eta,attack,drift,shots,n_repeats,n_eff,qber_mean_det,qber_obs_mean,qber_obs_sd,qber_obs_ci_low,qber_obs_ci_med,qber_obs_ci_high,margin_mean,margin_sd,margin_ci_low,margin_ci_med,margin_ci_high,psi_mean,psi_sd,psi_ci_low,psi_ci_med,psi_ci_high,mean_leakage,p_secure,p_transition,p_insecure,dominant_phase
0.0975,0.05,0.005,10000,250,9855,0.11443598426254234,0.11417960426179605,0.0031959029386978816,0.1084728564180619,0.11410451547437848,0.12032217148655505,-0.057586528798276346,0.018906072840647617,-0.09351300816905847,-0.05728776046416248,-0.02352533127893272,-0.5235138981661485,0.1718733894604329,-0.8501182560823497,-0.5207978224014771,-0.21386664799029745,0.12263470319634703,0.0,0.004,0.996,insecure
0.09999999999999999,0.05,0.005,10000,250,9855,0.11693598426254233,0.11692217148655504,0.0033444395765470872,0.11090816844241502,0.11689497716894977,0.12367072552004059,-0.07368196476064709,0.01951502661174891,-0.11258256884126036,-0.07367901029694798,-0.038238986632585154,-0.6698360432786099,0.177409332834081,-1.0234778985569124,-0.669809184517709,-0.34762715120531956,0.12469162861491628,0.0,0.0,1.0,insecure
0.1025,0.05,0.005,10000,250,9855,0.11943598426254233,0.11940172501268391,0.003138090260799097,0.11356925418569254,0.11922881785895484,0.12598173515981737,-0.08808347309847803,0.018078923198485686,-0.12556884086780037,-0.08722068699994653,-0.05411837644768505,-0.8007588463498,0.1643538472589608,-1.1415349169800035,-0.7929153363631503,-0.4919852404335004,0.12655129375951293,0.0,0.0,1.0,insecure
0.105,0.05,0.005,10000,250,9855,0.12193598426254233,0.1220980213089802,0.0031714479270665195,0.1162861491628615,0.1219685438863521,0.12847285641806191,-0.1035292412816122,0.018022578575570873,-0.13941033203076497,-0.10292664870464227,-0.07012146651275272,-0.941174920741929,0.16384162341428066,-1.2673666548251359,-0.9356968064058389,-0.6374678773886611,0.12857351598173516,0.0,0.0,1.0,insecure
0.1075,0.05,0.005,10000,250,9855,0.12443598426254233,0.12384251648909185,0.0031387763734527277,0.11821410451547437,0.12384576357179097,0.12958904109589042,-0.11342211526639889,0.01774944519254905,-0.14556030853301347,-0.11357110497742692,-0.08135154112325035,-1.0311101387854442,0.1613585926595368,-1.3232755321183043,-1.0324645907038812,-0.7395594647568214,0.12988188736681888,0.0,0.0,1.0,insecure
0.11,0.05,0.005,10000,250,9855,0.12693598426254235,0.1265668188736682,0.00318966316906585,0.12016489091831557,0.12663622526636226,0.1328361237950279,-0.12870211782419583,0.017786095365399414,-0.16327076967428206,-0.1292212090740081,-0.0926098575026648,-1.1700192529472346,0.1616917760490856,-1.4842797243116548,-1.1747382643091646,-0.8419077954787709,0.13192511415525116,0.0,0.0,1.0,insecure
0.1125,0.05,0.005,10000,250,9855,0.12943598426254235,0.12964058853373922,0.0035347524988079354,0.12280314561136478,0.12968036529680366,0.13651192288178587,-0.14568467027270393,0.01943648641267404,-0.18300126719500415,-0.1460624421841916,-0.1076707559751811,-1.3244060933882174,0.17669533102430945,-1.663647883590947,-1.3278403834926509,-0.978825054319828,0.1342304414003044,0.0,0.0,1.0,insecure
0.11499999999999999,0.05,0.005,10000,250,9855,0.13193598426254233,0.1321518011161847,0.0035757849107849906,0.12533992897006596,0.13216641298833082,0.13899289700659562,-0.15940073356180262,0.019399486677076316,-0.19613097496711798,-0.15964011682976828,-0.12197651734992188,-1.4490975778345692,0.17635896979160287,-1.7830088633374361,-1.4512737893615297,-1.1088774304538351,0.1361138508371385,0.0,0.0,1.0,insecure
0.1175,0.05,0.005,10000,250,9855,0.13443598426254233,0.13482983257229833,0.0035516953545611982,0.12805682394723492,0.13495687468290207,0.14168696093353628,-0.17385865299048714,0.0190605237520913,-0.21022001737460033,-0.1746953428638813,-0.13711023852849766,-1.580533209004429,0.17327748865537543,-1.9110910670418213,-1.5881394805807392,-1.2464567138954332,0.1381223744292238,0.0,0.0,1.0,insecure
0.12,0.05,0.005,10000,250,9855,0.13693598426254233,0.13685641806189752,0.0033006769450713105,0.13074074074074074,0.13678335870116692,0.14366057838660576,-0.1847011001906789,0.01752280484768833,-0.2204322190218367,-0.18444522627448265,-0.15187283463389972,-1.6791009108243535,0.15929822588807568,-2.003929263834879,-1.6767747843134786,-1.3806621330354518,0.13964231354642317,0.0,0.0,1.0,insecure
0.1225,0.05,0.005,10000,250,9855,0.13943598426254233,0.13928970065956367,0.0037473369286619013,0.13244292237442923,0.13962455606291221,0.14620750887874176,-0.19752344391047946,0.019686526587748786,-0.23347535299883404,-0.19945000037559188,-0.16114064625165114,-1.7956676719134501,0.17896842352498896,-2.122503209080309,-1.8131818215962898,-1.4649149659241014,0.14146727549467278,0.0,0.0,1.0,insecure
0.125,0.05,0.005,10000,250,9855,0.14193598426254234,0.14202699137493657,0.003292525861103374,0.1358371385083714,0.1419583967529173,0.1487113140537798,-0.2118584135304742,0.017074703546240688,-0.24615239266992348,-0.21163014869684235,-0.17940428197928232,-1.9259855775497656,0.1552245776930972,-2.237749024272032,-1.923910442698567,-1.6309480179934759,0.14352024353120243,0.0,0.0,1.0,insecure
0.1275,0.05,0.005,10000,250,9855,0.14443598426254234,0.14431780821917806,0.0034860173473334846,0.13749365804160324,0.14439370877727042,0.1510553018772197,-0.22367112866475025,0.017911185852797037,-0.2578896663439025,-0.2242023276767062,-0.18821478037070546,-2.0333738969522748,0.16282896229815486,-2.3444515122172955,-2.038202978879147,-1.7110434579155043,0.14523835616438358,0.0,0.0,1.0,insecure
0.13,0.05,0.005,10000,250,9855,0.14693598426254234,0.14717970573313038,0.003723744824951563,0.1399518011161847,0.1469304921359716,0.15462962962962962,-0.23825641983278212,0.018872036771357327,-0.2755514855718542,-0.23715107923432208,-0.2011656918928732,-2.1659674530252917,0.171563970648703,-2.5050135051986744,-2.1559189021302005,-1.8287790172079381,0.14738477929984778,0.0,0.0,1.0,insecure
0.1325,0.05,0.005,10000,250,9855,0.14943598426254234,0.14966494165398275,0.0034948267980521395,0.14197108066971081,0.14977168949771688,0.15553272450532724,-0.25080477854588595,0.01755824394943429,-0.2799695243321397,-0.25147790017731814,-0.21169545970977488,-2.2800434413262356,0.15962039954031174,-2.5451774939285423,-2.2861627288847104,-1.9245041791797715,0.14924870624048708,0.0,0.0,1.0,insecure
0.135,0.05,0.005,10000,250,9855,0.15193598426254235,0.15207630644342973,0.003287828600489206,0.14596144089294774,0.15230847285641808,0.15819381024860477,-0.26284393941307155,0.01631895812438244,-0.29288259971766245,-0.2641150458801675,-0.23222217556703478,-2.389490358300651,0.14835416476711308,-2.662569088342386,-2.401045871637886,-2.1111106869730434,0.15105722983257233,0.0,0.0,1.0,insecure
0.1375,0.05,0.005,10000,250,9855,0.15443598426254235,0.1545359715880264,0.003894811420066755,0.14667174023338406,0.15443937087772705,0.1611136478944698,-0.27492594542112453,0.019102428722367063,-0.30687477572420696,-0.27461902191437065,-0.23583704430784924,-2.4993267765556775,0.1736584429306097,-2.7897706884018816,-2.496536562857915,-2.1439731300713567,0.15290197869101982,0.0,0.0,1.0,insecure
0.14,0.05,0.005,10000,250,9855,0.15693598426254235,0.15669325215626587,0.0035477267207025946,0.15009893455098935,0.15667174023338407,0.1634474885844749,-0.28548322931663683,0.017222348507498,-0.31792779338903077,-0.2855155942400542,-0.25311622091693603,-2.5953020846966983,0.1565668046136182,-2.890252667173007,-2.5955963112732197,-2.3010565537903274,0.15451993911719938,0.0,0.0,1.0,insecure
0.14250000000000002,0.05,0.005,10000,250,9855,0.15943598426254235,0.15929741248097415,0.00363523859483295,0.15132927447995942,0.15941146626078134,0.16598427194317605,-0.29805068262914663,0.0174925300693953,-0.3298116143313079,-0.29874004349939004,-0.2592535331849372,-2.7095516602649696,0.1590230006308664,-2.9982874030118905,-2.715818577267182,-2.3568503016812477,0.15647305936073058,0.0,0.0,1.0,insecure
0.14500000000000002,0.05,0.005,10000,250,9855,0.16193598426254235,0.162121562658549,0.0036742197497476917,0.15484525621511924,0.1621511922881786,0.16941146626078132,-0.3115196886540722,0.01740371806134407,-0.34565388207892705,-0.3118028583258347,-0.2766083691901064,-2.831997169582475,0.1582156187394915,-3.1423080188993366,-2.83457143932577,-2.5146215380918764,0.15859117199391176,0.0,0.0,1.0,insecure
0.14750000000000002,0.05,0.005,10000,250,9855,0.16443598426254236,0.16459299847793,0.0037882975838884523,0.15773211567732115,0.1643835616438356,0.17202688990360224,-0.3231608558136369,0.017747908792427936,-0.357581426847762,-0.32232866264932886,-0.2906531853190137,-2.937825961942153,0.16134462538570848,-3.2507402440705637,-2.930260569539353,-2.6423016847183063,0.1604447488584475,0.0,0.0,1.0,insecure
0.15000000000000002,0.05,0.005,10000,250,9855,0.16693598426254236,0.16711151699644852,0.0037095348790079524,0.15905124302384577,0.16707255200405885,0.17472095383054287,-0.3349070111631008,0.01720983310936329,-0.3697225429912183,-0.3348685546314761,-0.2970104732562383,-3.044609192391825,0.156453028266939,-3.3611140271928943,-3.0442595875588734,-2.700095211420348,0.16233363774733642,0.0,0.0,1.0,insecure
0.15250000000000002,0.05,0.005,10000,250,9855,0.16943598426254236,0.16889700659563675,0.0037709317515819177,0.16117199391171994,0.16900050735667174,0.17613140537798072,-0.34314558183076266,0.017363884392398023,-0.3760214538615595,-0.3437670439026563,-0.3071518425314769,-3.1195052893705695,0.15785349447634567,-3.4183768532869045,-3.1251549445696023,-2.792289477558881,0.1636727549467276,0.0,0.0,1.0,insecure
0.155,0.05,0.005,10000,250,9855,0.17193598426254234,0.17161562658548962,0.0038135511493881343,0.16503805175038053,0.17138508371385083,0.17980720446473872,-0.35556839045659044,0.0172974041211863,-0.3922507736292146,-0.35466752934490614,-0.32539466611260165,-3.232439913241732,0.1572491283744209,-3.565916123901951,-3.224250266771874,-2.9581333282963787,0.1657117199391172,0.0,0.0,1.0,insecure
0.1575,0.05,0.005,10000,250,9855,0.17443598426254234,0.1744259766615931,0.0037023831965598388,0.16751902587519024,0.17422628107559615,0.18140791476407914,-0.3682640416319659,0.016588233596723706,-0.3992352980497982,-0.3675045770182907,-0.3369358184759883,-3.3478549239269633,0.15080212360657913,-3.6294118004527105,-3.340950700166279,-3.063052895236257,0.16781948249619483,0.0,0.0,1.0,insecure
0.16,0.05,0.005,10000,250,9855,0.17693598426254234,0.1769518011161847,0.004005134254252025,0.1685337392186707,0.17676306443429732,0.18422628107559616,-0.37950848296513406,0.017770858445690322,-0.41141211986588666,-0.3788293541331464,-0.34161943656177685,-3.4500771178648555,0.16155325859718478,-3.7401101805989696,-3.44390321939224,-3.1056312414706984,0.16971385083713852,0.0,0.0,1.0,insecure
0.1625,0.05,0.005,10000,250,9855,0.17943598426254234,0.17936722475900557,0.003588255173943439,0.17311009639776764,0.17945205479452053,0.1861314053779807,-0.3901965811089848,0.01572825252001405,-0.41955670874410644,-0.3906943047874231,-0.36248087519740885,-3.547241646445317,0.14298411381830956,-3.8141518976736952,-3.551766407158392,-3.2952806836128077,0.1715254185692542,0.0,0.0,1.0,insecure
0.165,0.05,0.005,10000,250,9855,0.18193598426254234,0.18220355149670217,0.0039056559632668518,0.17485794013191275,0.18224251648909184,0.18894977168949773,-0.4025412247788244,0.016942418719275303,-0.4314788776117406,-0.4028572499401079,-0.37033643849569925,-3.6594656798074947,0.1540219883570482,-3.9225352510158236,-3.6623386358191627,-3.366694895415448,0.17365266362252663,0.0,0.0,1.0,insecure
0.1675,0.05,0.005,10000,250,9855,0.18443598426254235,0.18416681887366818,0.004022681464651603,0.17709030948756976,0.18422120750887874,0.19167935058346017,-0.4110020846287856,0.017277400699783008,-0.442883259244325,-0.4113903811093434,-0.3802809099802345,-3.7363825875344157,0.15706727908893645,-4.026211447675681,-3.7399125555394854,-3.4570991816384957,0.17512511415525114,0.0,0.0,1.0,insecure
0.17,0.05,0.005,10000,250,9855,0.18693598426254235,0.18726900050735668,0.003962807554040956,0.1800101471334348,0.18751902587519026,0.19470065956367325,-0.42423892780960215,0.01679229050535619,-0.45534446459096267,-0.4254455894594113,-0.39313906176238284,-3.8567175255418378,0.15265718641232903,-4.139495132645115,-3.867687176903739,-3.5739914705671167,0.17745175038051753,0.0,0.0,1.0,insecure
0.17250000000000001,0.05,0.005,10000,250,9855,0.18943598426254235,0.18937189244038558,0.003611483430127643,0.18145357686453578,0.18964992389649923,0.19581684424150175,-0.4331296169118898,0.015189576725877079,-0.45990550693078014,-0.4344176812618827,-0.3994338081494263,-3.937541971926271,0.13808706114433708,-4.1809591539161834,-3.9492516478352973,-3.6312164377220575,0.1790289193302892,0.0,0.0,1.0,insecure
0.17500000000000002,0.05,0.005,10000,250,9855,0.19193598426254235,0.19192247590055808,0.0040359464568555424,0.1839015728056824,0.19188229325215628,0.1995484525621512,-0.44374128564048254,0.016753302401554468,-0.47498867064432393,-0.44372558829184466,-0.41001645909908935,-4.03401168764075,0.1523027491050406,-4.318078824039309,-4.033868984471315,-3.7274223554462664,0.18094185692541856,0.0,0.0,1.0,insecure
0.17750000000000002,0.05,0.005,10000,250,9855,0.19443598426254236,0.19402983257229833,0.0040753663146250235,0.18691019786910198,0.19396245560629122,0.20157787924911214,-0.4524397705833251,0.01672345872801947,-0.4830858122379372,-0.45231536016224433,-0.42286637237770636,-4.113088823484773,0.15203144298199517,-4.391689202163065,-4.111957819656767,-3.8442397488882394,0.18252237442922375,0.0,0.0,1.0,insecure
0.18000000000000002,0.05,0.005,10000,250,9855,0.19693598426254236,0.1970074074074074,0.004205814564809944,0.18804921359715882,0.19726027397260273,0.20421613394216134,-0.46458440672456025,0.01709858621682467,-0.49350179050341,-0.46576994585081816,-0.4276859216712176,-4.223494606586912,0.15544169288022425,-4.486379913667363,-4.234272235007437,-3.8880538333747054,0.18475555555555556,0.0,0.0,1.0,insecure
0.18250000000000002,0.05,0.005,10000,250,9855,0.19943598426254236,0.19930796549974633,0.003920913262460308,0.19167935058346017,0.1993911719939117,0.20614408929477424,-0.4738857384915235,0.015760071012401185,-0.5010352457602669,-0.4743581079411145,-0.442883259244325,-4.308052168104759,0.1432733728400108,-4.554865870547881,-4.312346435828314,-4.026211447675681,0.18648097412480974,0.0,0.0,1.0,insecure
0.18500000000000003,0.05,0.005,10000,250,9855,0.20193598426254236,0.20201400304414002,0.0038597063658120994,0.19472602739726028,0.20157280568239472,0.21008878741755455,-0.4846836469744943,0.015267942283109053,-0.516244648956109,-0.48306570299507207,-0.4554470582531447,-4.406214972495404,0.13879947530099138,-4.693133172328263,-4.391506390864292,-4.140427802301316,0.18851050228310504,0.0,0.0,1.0,insecure
0.1875,0.05,0.005,10000,250,9855,0.20443598426254234,0.20472409944190767,0.004162842173094042,0.19697869101978693,0.2047691527143582,0.21253678335870116,-0.4953401434778823,0.0163025908155419,-0.5255481318170362,-0.4956694962230112,-0.4646288905607096,-4.503092213435295,0.14820537105038092,-4.777710289245784,-4.506086329300102,-4.22389900509736,0.19054307458143074,0.0,0.0,1.0,insecure
0.19,0.05,0.005,10000,250,9855,0.20693598426254234,0.20680791476407914,0.004246481284240878,0.19959411466260782,0.20659563673262304,0.21426179604261797,-0.5034560516367742,0.016468591101807806,-0.5320413550753587,-0.5027902344498401,-0.4751717372355783,-4.576873196697949,0.14971446456188917,-4.83673959159417,-4.570820313180364,-4.319743065777985,0.19210593607305934,0.0,0.0,1.0,insecure
0.1925,0.05,0.005,10000,250,9855,0.20943598426254234,0.2095939117199391,0.0043237725106429125,0.2013089802130898,0.20984271943176053,0.21862506341958396,-0.5141900701367544,0.016548575263553852,-0.5482384152787864,-0.5153045676543693,-0.4820170034256896,-4.674455183061404,0.150441593305035,-4.983985593443513,-4.6845869786760845,-4.38197275841536,0.19419543378995432,0.0,0.0,1.0,insecure
0.195,0.05,0.005,10000,250,9855,0.21193598426254234,0.21207184170471843,0.004247332569534395,0.20381278538812786,0.21227803145611365,0.21956113647894468,-0.5236341645319978,0.016087533610520035,-0.5516712420260819,-0.5245697929927979,-0.4919166620562562,-4.760310586654526,0.14625030555018215,-5.015193109328018,-4.768816299934526,-4.471969655056875,0.19605388127853882,0.0,0.0,1.0,insecure
0.1975,0.05,0.005,10000,250,9855,0.21443598426254235,0.21431719939117197,0.004145801232269492,0.20631405377980722,0.2143074581430746,0.22240233384069,-0.532102391001704,0.015550436224205731,-0.5620003535779865,-0.5322126018720597,-0.5016962766630553,-4.837294463651854,0.14136760203823392,-5.109094123436241,-4.838296380655088,-4.560875242391412,0.197737899543379,0.0,0.0,1.0,insecure
0.2,0.05,0.005,10000,250,9855,0.21693598426254235,0.21685073566717403,0.0043675582807134825,0.20828767123287673,0.2168949771689498,0.22562658548959919,-0.5415295422472385,0.016189185132876354,-0.5735589246421525,-0.5418548660230795,-0.5093342573736958,-4.922995838611261,0.1471744102988759,-5.214172042201387,-4.925953327482541,-4.630311430669961,0.1996380517503805,0.0,0.0,1.0,insecure
0.2025,0.05,0.005,10000,250,9855,0.21943598426254235,0.2195685438863521,0.004212159904836998,0.21179350583460174,0.219583967529173,0.22833079654997465,-0.5515496241063698,0.01540328526935232,-0.5831199118523196,-0.5517547990065279,-0.5227345661610121,-5.014087491876088,0.14002986608502108,-5.30109010774836,-5.015952718241163,-4.752132419645565,0.20167640791476407,0.0,0.0,1.0,insecure
0.20500000000000002,0.05,0.005,10000,250,9855,0.22193598426254235,0.22214672754946727,0.003948221232073502,0.2147590055809234,0.22196854388635212,0.23035007610350078,-0.5609470508829333,0.0142685483152231,-0.5901824728482914,-0.5604320556622288,-0.5339034495361916,-5.099518644390302,0.12971407559293727,-5.36529520771174,-5.094836869656625,-4.8536677230562875,0.20361004566210045,0.0,0.0,1.0,insecure
0.20750000000000002,0.05,0.005,10000,250,9855,0.22443598426254235,0.2245150684931507,0.004539786344408377,0.2162810755961441,0.22440385591070522,0.23366565195332317,-0.5694236593180888,0.016242848523734074,-0.6016342202927838,-0.5691959039724035,-0.5395774752270626,-5.176578721073534,0.14766225930667337,-5.469402002661671,-5.17450821793094,-4.9052497747914785,0.20538630136986302,0.0,0.0,1.0,insecure
0.21000000000000002,0.05,0.005,10000,250,9855,0.22693598426254236,0.22669954337899542,0.004048587078779591,0.21795281582952816,0.22688990360223238,0.23490613901572804,-0.577232981933424,0.014317987218689186,-0.6058730714827025,-0.5780409422171606,-0.5457615049214414,-5.247572563031127,0.1301635201699017,-5.507937013479114,-5.254917656519642,-4.961468226558558,0.20702465753424656,0.0,0.0,1.0,insecure
0.21250000000000002,0.05,0.005,10000,250,9855,0.22943598426254236,0.2291665144596651,0.004118681297281656,0.22036276002029428,0.22922374429223744,0.2365296803652968,-0.5859134904320596,0.014446744722901585,-0.6113835215730576,-0.5862518934816006,-0.5545991176227639,-5.326486276655088,0.13133404293546894,-5.558032014300524,-5.3295626680145505,-5.0418101602069445,0.20887488584474886,0.0,0.0,1.0,insecure
0.21500000000000002,0.05,0.005,10000,250,9855,0.23193598426254236,0.232082800608828,0.004103023331591412,0.22354388635210554,0.2321664129883308,0.23944951801116182,-0.5960536860177112,0.014184064332009486,-0.6211878569174435,-0.5964781216138413,-0.5661112522725424,-5.418669872888285,0.1289460393819044,-5.647162335613123,-5.422528378307648,-5.146465929750386,0.21106210045662102,0.0,0.0,1.0,insecure
0.21750000000000003,0.05,0.005,10000,250,9855,0.23443598426254236,0.23383257229832574,0.0043518320097796935,0.22592085235920853,0.23358701166920345,0.24190766108574327,-0.6020541306883904,0.0149075270534703,-0.6293371489564619,-0.6013646802262158,-0.57460526578871,-5.4732193698944585,0.1355229732133664,-5.721246808695108,-5.466951638420143,-5.223684234442818,0.2123744292237443,0.0,0.0,1.0,insecure
0.22,0.05,0.005,10000,250,9855,0.23693598426254234,0.23738406900050735,0.004146954111688354,0.23030695078640284,0.23688483003551497,0.24581938102486048,-0.6141299979644934,0.013956316491265015,-0.6421095357893108,-0.612583290854249,-0.5900324516568565,-5.582999981495394,0.12687560446604562,-5.837359416266462,-5.5689390077659,-5.3639313786986955,0.21503805175038054,0.0,0.0,1.0,insecure
0.01,0.1,0.005,10000,250,9765,0.029685984262542334,0.0297663082437276,0.0017816164331195734,0.026318484383000513,0.029800307219662057,0.03366871479774705,0.5806601662042192,0.017923941260866917,0.5420009547437895,0.5801601722562642,0.6157808785872557,5.27872878367472,0.1629449205533356,4.927281406761723,5.274183384147856,5.59800798715687,0.0918247311827957,1.0,0.0,0.0,secure
0.0125,0.1,0.005,10000,250,9765,0.032185984262542336,0.03212780337941628,0.001774273704421275,0.028389656938044038,0.03225806451612903,0.03546594982078853,0.5571790648445817,0.017456365668664313,0.5247342494488519,0.5557539915320142,0.5944378235959059,5.065264225859833,0.15869423335149374,4.770311358625927,5.052309013927402,5.403980214508236,0.09359585253456222,1.0,0.0,0.0,secure
0.015,0.1,0.005,10000,250,9765,0.03468598426254234,0.03480184331797235,0.001915604966873447,0.031541218637992835,0.03481822836661547,0.03868663594470046,0.5312384887314212,0.018355525393268346,0.49446364748122323,0.5309245601789128,0.5628128801594614,4.829440806649283,0.16686841266607585,4.49512406801112,4.826586910717388,5.116480728722377,0.09560138248847927,1.0,0.0,0.0,secure
0.0175,0.1,0.005,10000,250,9765,0.03718598426254234,0.03722887864823349,0.0018512987799350698,0.03345366103430619,0.037378392217101895,0.04065540194572453,0.508198527071626,0.017398119922497974,0.4763606976024412,0.5066583807230062,0.5440866885456831,4.619986609742054,0.15816472656816336,4.330551796385829,4.605985279300056,4.946242623142574,0.09742165898617512,1.0,0.0,0.0,secure
0.02,0.1,0.005,10000,250,9765,0.039685984262542336,0.03972309267793139,0.0020149952193841444,0.03580901177675371,0.0395289298515105,0.04396569380440348,0.48504997245880244,0.018534198616255677,0.4465631013309737,0.4866826763099055,0.5214695852305165,4.40954520417093,0.16849271469323343,4.059664557554306,4.424387966453686,4.740632593004695,0.09929231950844855,1.0,0.0,0.0,secure
0.0225,0.1,0.005,10000,250,9765,0.04218598426254234,0.04223573988735279,0.0019781434195859583,0.03844854070660522,0.04229390681003584,0.04616231438812084,0.46217651086022216,0.017807736980472902,0.4272081753954355,0.4615138498922809,0.49667325544192154,4.2016046441838375,0.16188851800429913,3.8837106854130496,4.19558045356619,4.515211413108377,0.10117680491551459,1.0,0.0,0.0,secure
0.025,0.1,0.005,10000,250,9765,0.04468598426254234,0.0447336405529954,0.0019309193176961002,0.040599078341013825,0.04485407066052227,0.04859703020993344,0.4398849093872534,0.017071584658125343,0.40612507031726225,0.4386960239103786,0.47687481668628107,3.998953721702303,0.15519622416477583,3.692046093793293,3.9881456719125326,4.335225606238919,0.10305023041474655,1.0,0.0,0.0,secure
0.027500000000000004,0.1,0.005,10000,250,9765,0.04718598426254234,0.04714429083461341,0.002039412862136663,0.04315924219150026,0.04720942140296979,0.05089605734767025,0.418792178763945,0.01769278457167615,0.38655657023623263,0.4180942550675944,0.4537507486632892,3.807201625126773,0.16084349610614682,3.5141506385112056,3.800856864250858,4.125006806029902,0.10485821812596006,1.0,0.0,0.0,secure
0.03,0.1,0.005,10000,250,9765,0.04968598426254233,0.04952217101894521,0.00204698676846807,0.0459805427547363,0.04946236559139785,0.05335381464413722,0.39833957569943756,0.017451991776124075,0.36598620063669524,0.39872156683751786,0.42879750405529654,3.6212688699948865,0.15865447069203703,3.3271472785154113,3.6247415167047077,3.8981591277754233,0.10664162826420892,1.0,0.0,0.0,secure
0.0325,0.1,0.005,10000,250,9765,0.05218598426254233,0.05232442396313364,0.002367081422071922,0.047949308755760374,0.052329749103942655,0.05711981566820276,0.37472086473165067,0.019754117230959975,0.3351311827736572,0.37451436638508,0.4116969427616891,3.4065533157422787,0.17958288391781796,3.046647116124156,3.404676058046182,3.7426994796517192,0.10874331797235023,1.0,0.0,0.0,secure
0.035,0.1,0.005,10000,250,9765,0.054685984262542335,0.05473425499231951,0.0022665721335761394,0.0503968253968254,0.05458269329237071,0.05919098822324629,0.35472732232790544,0.018613752732834766,0.31848893136689443,0.35583139450046414,0.39077986923161145,3.2247938393445947,0.1692159339348615,2.895353921517222,3.2348308590951285,3.5525442657419224,0.11055069124423965,1.0,0.0,0.0,secure
0.0375,0.1,0.005,10000,250,9765,0.05718598426254234,0.05718136200716846,0.0025064615356008386,0.05212493599590374,0.05734767025089606,0.06152329749103942,0.33480149819804966,0.020319691939206255,0.3000142632660059,0.3332891740923752,0.3762272858974372,3.0436499836186335,0.18472447217460233,2.727402393327326,3.0299015826579563,3.4202480536130655,0.11238602150537635,1.0,0.0,0.0,secure
0.04,0.1,0.005,10000,250,9765,0.05968598426254234,0.05959897593445981,0.002386746233623039,0.05520993343573989,0.05949820788530466,0.06465181771633385,0.3153828763607681,0.018972327340661312,0.27565824206886974,0.3160394817245938,0.3506821381434019,2.867117057825165,0.172475703096921,2.505984018807906,2.873086197496307,3.18801943766729,0.11419923195084485,1.0,0.0,0.0,secure
0.0425,0.1,0.005,10000,250,9765,0.06218598426254234,0.06230455709165386,0.0024084953645147154,0.057291346646185355,0.062263184843830005,0.06705325140809013,0.2940297747243108,0.01885196312184494,0.2572801083274375,0.29421067894850134,0.33374442700589557,2.672997952039189,0.17138148292586308,2.338910075703977,2.6746425358954666,3.034040245508142,0.11622841781874041,1.0,0.0,0.0,secure
0.045000000000000005,0.1,0.005,10000,250,9765,0.06468598426254234,0.06467424475166411,0.002587678239591531,0.0601126472094214,0.06456733230926778,0.06971582181259602,0.27564386089463355,0.01993165323830189,0.23721453324314845,0.27630942075305553,0.3111551593323539,2.505853280860305,0.18119684762092628,2.1564957567558953,2.5119038250277774,2.8286832666577624,0.11800568356374809,1.0,0.0,0.0,secure
0.0475,0.1,0.005,10000,250,9765,0.06718598426254233,0.0672757808499744,0.002582695513430472,0.06233230926779314,0.06728110599078341,0.07207117255504353,0.25574363390160654,0.019608593106656032,0.21972753780676563,0.25555028943920316,0.2936702722203181,2.3249421263782413,0.17825993733323664,1.9975230709705964,2.3231844494473015,2.6697297474574375,0.11995683563748079,1.0,0.0,0.0,secure
0.05,0.1,0.005,10000,250,9765,0.06968598426254233,0.06942467997951869,0.0026828498708322693,0.06425499231950846,0.0695852534562212,0.0748694316436252,0.239553192257377,0.0200968545137898,0.1992633719908762,0.23819108909119974,0.2787211065000376,2.1777562932488816,0.18269867739808907,1.8114851999170565,2.1653735371927247,2.5338282409094326,0.12156850998463903,1.0,0.0,0.0,secure
0.052500000000000005,0.1,0.005,10000,250,9765,0.07218598426254233,0.07229943676395288,0.002698901914736115,0.06742959549411162,0.07214541730670762,0.07760112647209422,0.21820145730337026,0.019851778833354504,0.1795996692517221,0.21918026421419062,0.25442447215980146,1.9836496118488203,0.18047071666685913,1.6327242659247465,1.9925478564926422,2.3129497469072864,0.12372457757296468,1.0,0.0,0.0,secure
0.055,0.1,0.005,10000,250,9765,0.07468598426254233,0.07461136712749615,0.002770393579569736,0.0689426523297491,0.07475678443420379,0.07964925755248337,0.20129631460560996,0.020154002715779256,0.16505480363175873,0.20008021620521138,0.2430082676143243,1.8299664964146358,0.18321820650708415,1.5004982148341703,1.8189110564110125,2.20916606922113,0.12545852534562213,1.0,0.0,0.0,secure
0.0575,0.1,0.005,10000,250,9765,0.07718598426254233,0.07713835125448028,0.0028790927050287947,0.07160522273425499,0.0771121351766513,0.08282386072708654,0.18307665228114678,0.020616690565715228,0.14283522457140987,0.18309707282507331,0.2231676975326701,1.6643332025558797,0.18742445968832022,1.2985020415582715,1.6645188438643028,2.0287972502970013,0.12735376344086022,1.0,0.0,0.0,secure
0.060000000000000005,0.1,0.005,10000,250,9765,0.07968598426254234,0.079721044546851,0.0028136823819647806,0.07465437788018434,0.07946748591909883,0.08520225294418843,0.1647028740228906,0.019841065445597262,0.12644003162234735,0.16633889002618024,0.20082381572739944,1.497298854753551,0.1803733222327024,1.1494548329304304,1.5121717275107294,1.8256710520672677,0.12929078341013825,1.0,0.0,0.0,secure
